RECORD_ID,REPAIR_NAME,REPAIR_HOURS
015bb6ba821f4ea3965e7d0ab9a09805,打黄油（气刹）,1.0
92805f82fcd640569d11326ea3c2321a,四轮保养换机油,0.0
c5dbe9ba12864aa8890cb90d8ded5abf,二级维护,1.0
d69197aff05e47d483ec567f1cf06a51,M1保养跃进（C500国5）,7.0
6558056334fd44f5b948c743d410cfd8,更换增压器工时费,1.0
bd80390cc6a54d42b55d37d05554ac8a,机油尺座,1.0
b9efc6226eaf4f3ea32ffa3bf482b40d,注黄油,2.5
ec2cc94df72543149cd68b6798281afe,检查球头及传动轴,1.0
ecd5591ece204a79a05a6f3b348a67de,更换工具箱锁,0.0
c2483ea139304eaf8855b12f96a9ef5e,换电瓶,8.0
9d0f0e6fadd848f5bde0043f710f930d,四轮保养换机油,0.0
ae69e072ea1a4ad990e1c997dbb009eb,更换哈巴头及轮胎螺丝,0.0
e12cf3203f024aefafeae1d8e0fc44c6,修理轮胎,0.0
41e6f9667747491faab6367e6eb9d2a5,前轮保养,2.0
5fcb2f9c02444c52914ad20ff7ff5f6c,清尿素箱,1.0
745d8a142eed4bc2845e3a3dd50ca633,检修转向系统,1.0
99ff7230571b4db0a902890bb0bedd68,电路,4.0
297fae8047c84ea3b47bab9ff9d86291,检查全车灯光,0.0
a376d7fe62c14788bdbb48db1a4e89ac,换左车门玻璃,1.0
66711c9308c44618b3def39095486eef,例行保养,1.0
a0b7b2eb67fc45bbae6cc3085ac76c1c,加装后导流罩,1.0
09f3c56a250f4663bcb0f118b0142cf4,更换齿轮油,1.0
5378880ce65c429db119fe3e69a441a1,更换机油,0.5
c07bf4fe27b543dfa4543ebc9bfd9a3e,保养,60.0
7b6931f9c58541caa1efc2174c3b4011,首保,1.0
ecb34800eadb491f948b3a9a7f0a8cd8,电瓶支架检查,20.0
572d7a0bf9064ab4bde26c2cddb66fdd,更换机油机滤,2.0
d68588e0afa5486896ae2a15d77284c2,紧大螺帽156000,6.8
1f8a3bb94fe84eda9376499d36f2c012,工时费,1.0
6ada353539a440c792ed70afe5873207,更换柴滤,0.0
13d96ac5a2cc415f80672ea5b899a2f5,更换机油机滤,0.6
09003bc0ff3048a3a8ed75b923afcc18,换焊接叉,1.0
22e66ab5d7db43febd49023acd3a1beb,临时项目,0.0
eb8c125cae264af99edd3340abae7c79,保养,0.0
40baf163784545f3941e51f2a8b41274,更换油水分离器,2.0
8467eb72a8ae4a72b869ec928cd04ea0,车架和车身,1.0
0dd186594b094e3fa986f6a806585d8e,换离合器分泵,0.0
473d4e504ead44cda9201a057ddbf3b9,换机油机滤,4.0
7363a563517e4eddb2737e3c84a24654,更换机油、机虑,0.0
8d7fa7ebe1be45eb813ea54c73a23ba7,补胎一只,1.0
08576d40d7a742748b00dc68e086bc7d,左前轮补胎,1.0
bd6967b5d4d74ce3ae8d99842c9740d2,检修线路,4.0
3ecf16dda90e4c158fc8883ea16509ca,全车保养,32.0
cb2e8eb4191c40ddb6a6ae89091feab2,修复发动机,10.0
40876063ac324f7ca6e59d7ca7212257,修复转向系,10.0
932ca466151b49c4959adc2c23e9ad9e,换油箱传感器/材料自备,0.0
76581e2151ac4c8995fec38d59c539f8,二级维护,1.0
a568b477a5754a0f96d4fe02c4492907,冷却器旧件运费,1.0
9b9c6c6149154dff8f76c631c0672283,二级维护,1.0
2bc29651b4354af8af9ec474a2e60801,"拔前轮古二只,保养",1.0
b955ff8392494850a069db02f47a7819,更换油封6只,0.0
96dd05dbfa244283867eb52c0304bcb1,机油自备,0.0
5ae9d4205846485b96cff79cbfa76d98,焊车厢两侧铁板,0.0
01a3c9b2bc724be5a04f1d195d70df49,2024.3.11检修更换后尾灯,0.0
f0ae65501a334cd09798779c4d443843,二级维护作业,25.0
f6c9a1fcffec41a1bacbc9885abf9b70,尿素液位传感器,1.0
5bff11a1ebca4fe99604ef3e5424c7e2,常规保养,1.0
fe77a7a77cfc4a549beb979a8474523b,更换左大灯包角导流罩                                     ,0.0
54cda04fdce5494680955299be72aca3,更换语音提示器,0.5
efd4398ec7ec4fe0bed80f211b08a9f1,更换机油机滤（保养）,0.0
8ff0b284ddb149ab8d7039afca3030d5,四轮保养,200.0
1743d6b2a3a647359ff7f0da0e8d5231,更换机油机滤,0.0
5a84a93348a74898ab2679240e50757a,更换机油滤清器,0.0
317a50638fc5416e9e4f302d4f4a4171,更换全车油,0.0
12d620c2291c4305bd047b283c8b178c,拆装费,1.0
a19b4bf3814e4c96969499b2b9a4871c,全车打黄油,1.0
2da4eed8632a49e18badc00d9d601df1,更换机油机滤,0.6
66b088e9d0474276aa5fcd66933504e3,修复发动机,69.5
54fbc82befb0462da064a8a148694432,清洗排气管路,1.0
6af4b0b06c0f43d0845941720cc42577,四轮保养,5.6
6fb62c227a824258b1f7d8e6cb44e86c,修复,10.0
efa57c750326408f9fa7b9e1247700fb,四轮保养,5.6
8757c0e89a4d483eba125e19b5c3cc1e,首保,3.5
c506eab42a9042bc8006689c9c25d463,更换EGR阀,1.0
6653fc96f8df47c795f55b779b661286,换横拉杆球头,1.0
16797cb207144fa285aed49fc982765b,清除故障灯,1.0
0e03031c68bb4f8d9b6783835932b5bc,右侧后下边梁油漆,1.0
81bbf0583a1f45fb863780df7d3724c4,打黄油,1.0
34ccd4ad0e074cb3937460b6cf1524e3,更换机油、机油滤清器、空气滤清器,0.5
a12db5982fcc467f8afdf87a0d4b9a90,拆装曲轴位置传感器,0.0
8c9af06e1cb943108601243ae19a857f,拆装轮胎,1.0
5ee3e442c916433298230c898c20d285,前桥及转向机构(维护),9.0
d4fbcc3beb774a47bedf3f24c2f1c3b0,更换小灯泡,1.0
c3af263c056946b8a2c6c2e81037d9be,更换BCM控制器,0.0
0c67be19f29f48b9a72016e1997ba4c3,例行保养,1.0
45d296ecd1184d399c8817acd9d7b4ab,更换机油、三滤,3.0
14d5b228057f4c83a050e7b1aafd10ae,车辆挂档不走,0.0
2b3b9a00302d485780863ee11aabdad5,中道大检查,0.0
cd59b704c6584a22887b95b8f6b56fbf,修复行驶系,2.0
804b855061b14d01a2b4817ed5486828,换右后ABS电磁阀,1.0
c6068d92a5694b67a5137df88444e162,换机油机滤柴滤,6.0
1534a0f9cc7443a8937dad27c25b8635,更换压差传感器,2.0
90bafd524a5e453ea79a5bf0a15d7f72,拆装更换离合器总泵总成（超越、大通）,4.0
d72febe178ca44519f85fd4a3bdc13b6,四轮定位，球头保养,3.0
b0918a6241854e099d4ee4cd85d04865,换雨刮,1.0
2b0e436b08f44b2ea5994e40f1547858,清洗后处理再生,20.0
742658567b9545c8bd23fb1b310176e1,换车身控制模块,5.0
a6f2c51999854de589e44f8782702103,拆齿轮室前盖工时费,1.0
f513f8d519db4e36bc689d4138f70c70,更换发电机,0.0
8fb603ec90ae4826b2e4b679a4ef682c,常规保养,3.0
15b33a53207c4e46ade85398f4ba0f42,保轮,4.0
20da052af185473c9b80843a36424b43,灯光检查,1.0
4bcecb8d53ad43e59976aead8906237f,拖车费,0.0
4ecc7041d54e492c91ab269cf9512bb3,修电路,5.0
b06c421c67fe4849bb5ba26321a8e431,检测费,1.0
0f169593058047ada577058526371282,保养换油,3.0
96249cdbffda45f7af51bbd6ceca95c4,更换马达,1.0
a3ff92e9d38443d79b19ec2a4b8128c1,空调加氟,1.0
fc598c0074614c209fcfd6b5051a49ec,例行保养,1.0
c97fab25654646a7885a0a89df444ed4,二级维护,20.0
381f6a890df341559d0f2b43537dc071,全车打黄油带尾板,1.0
87faa356e8e24f7888650c6c40994e71,电脑检测做再生,11.2
940dc3fe045141a2ba417373191916d9,换时规皮带,0.0
bd24ae35f8a34478a944aa9cf589a43d,更换后桥齿轮油,1.0
bdffeeefceda428db0078ddc8204f9da,出差修打不响,1.0
2dcb39db9e184f5da2ed27972aac60e2,XM更换空气滤清器,10.0
c3e8c7d47c714d50bae45bcba7e50ca2,更换差速器油封,0.0
72feb810f3ed4eefa9a79311513aa518,二级维护灯光检查,4.0
43a0d692a78b4c55aabc8e6c073faf9b,机修工时,1.0
583992265cfd45ff868adf5398758493,变速器、差速器,4.0
134e62f9bd5d40048e863cf23a70917b,M0保养跃进超越（云内国六D25、D30）2000-3000KM,3.7
6060437a5c514507bcc56e2280772714,换后轮刹车片,8.0
3a48302b01724204ab9d0955d3763713,检修大灯,0.0
842107572ff74fa0affd873245381389,底盘打黄油,1.0
0f811c801f6e4f498b76e0204904238d,刹车异响检查,0.0
1054052b7bea4e50ab7e39465851196b,四轮保养（前刹不回位）,0.0
f57bc90bf2b342938e70ef294e6d21d3,拆装两后轮，更换刹车分泵,0.0
7919036c9d2c4742b07f2002b7968ade,XM更换后桥油,50.0
e22da693e3324ae4a91f3e7f214a813a,四轮保养,1.0
cb538428cee44a95a1c1d4961d42a1ec,更换车身控制模块以及刷数据,2.0
108d45a57cfb4323888e0cd18312c55e,钣金,1.0
6e7c93db416d455ea5e47456af6686fc,拆装前保险杠,4.0
dc08d4286f8f4b1fb24e491af32026a0,更换柴滤2个,1.0
73faeadf6bf94bb482ea2336c1945664,外出拖车       ,1.0
1dd2c9899abf40029366208ff4ead2e6,换轮胎螺丝,1.0
18e2641c09144926bc4c00b4edde6cf6,二维,32.5
9d7e2a2f240741a6ab0cc1abf0df4a44,拆装变速箱,25.0
79b25caf20574404a787aecb8b7dded2,换变速箱油(手动),4.6
cdafcd9d438b48e69d853c3ebf40274d,更换缸盖（云内三包）,16.8
61bdfbd763774f1290cc5ac141cbc8d1,更换机油机滤,1.0
3e00aa4d5a084149a7f8de431b622bd2,发动机保养,0.0
4b7f905890834c5b983ba23fe71c9740,更换转向灯,0.5
d817a282c6964097a4258d16f5a05d4a,首保以及四轮螺丝紧固,0.0
e5e54c46def540099693c8aba7f3553c,整车打黄油,3.0
2b64792dc08941eda465b534b1ac3244,首保（更换机油及变速箱油）,0.0
c211bcb02661433b961ffe8ba5754acd,XM更换空气滤清器,20.0
517984efba834364a91f0f4b7a94cfa1,更换排气支管及垫片,1.0
ba7121d0e51342b9bd919a5716ca8ff8,更换空滤,0.2
11e1b1622a354fb284e6ce6052ca8dc4,抬变速箱，换离合器片,26.0
81cb6b08507b4e8c94e50b8cb9d117cb,倒箱，后桥，轮胎，油缸（装）,16.0
de0ef779e4ea4dec81b46f800b6ae3e8,检测站上线费,5.0
279870b869164138a1bd82fe47cd2405,检查动力不足,0.0
bbf82e5158ed4d9e94a3ea5a94a5d23a,走保(已做）,0.0
94e1bac0ce4746db9e4ac1de6a1d6948,固定左侧车厢枕木工费,2.0
875959293a8d4fd7a18177575bf9715b,换大箱,0.0
4930e197f7f4423ea0086f3816fb27cf,校正货箱尾门,0.0
9fff18e57e0542ff98acd56d9db00b09,工时费,1.0
ca1aa35d38364bb7b5fc27a7c0a8f6a4,拆装增压机，排气管，弯管换排气支管垫,2.0
4c85695fddb0440fbadd828b363fe829,更换机油(自带机油1桶,0.0
71c7122da79f45688f52f4c0b2e9e305,鼓式制动,1.0
e45f9cb322904b0d87cebbe575940b04,改装电源开关,100.0
0547bb449f4f4d09bdaae36b5d898432,换尾板油管,0.0
1f9002509e3342be973d94911151edcb,换马达,0.0
60b01fe0c8b843b6a0eebf5a6be87ab9,修复转向系,4.0
9fe8fd81393d415688b00dcc92c340d1,更换车身模块刷写数据,1.0
d82193cdb2eb47009e48fd9b87750848,大保养,1.0
53bb6116ea334c8b9c8633e2a10d04c1,更换机油机滤,0.6
3b59743580ae40e6a8a44e878faa0fc1,换DPF垫,1.0
f5e35bcdb85b450fbb991fe87dacfc5a,方向重检修，补加方向机油,0.0
b43db7361dc34fd3aeb27b236c28e5b3,二级维护作业内容,130.0
5b1381ce69314d74adf6e594b95ded6d,更换齿轮油,10.0
a6d2738a9d7940e5b9350103f9862226,拆装更换左转向节主销,3.5
985282498c7745d48ce2731c87693567,M0保养跃进超越（云内国六D25、D30）2000-3000KM,3.7
04fc0aa4656c4526a2d1c79f2f888f45,修复发动机,17.0
a7c0ad9771034ec4a6fc83dd0de0a661,更换工时费+雨刮器片,1.0
a941de487f3642eb861b6f68cd17d8f6,尾气检测,1.0
0cae13cb44aa401fb1f6f30a6f524986,钣金,1.0
8e640c008fc3478fb74d9f0716ee63c2,微信120元,0.0
fa7492ed9ef2464db008bdd98a3ad8b2,四轮保养,5.0
92dd7e9c4f354661a847dc46ff015dbd,全车保养,32.0
29cdef8d9f91497187a8c9ec3f678f16,换离合器分泵,0.0
65072e0b24984ff081e9c9901f69dd27,拆装更换方向拉杆和球头,80.0
c04d8f5d52f54e0392fd299af3fc1ebe,二级维护工时,0.0
5c86b0bbe98b4b7ba381541e60d5b8cf,二级维护保养,26.0
73a8a46212264cecbf1197f4385e59a0,拆面板维修灯座，更换近光灯泡,1.0
89b849243c41471fb137dccc79352ee1,二级维护,2.5
1076cc526020440d923688e9390327aa,换油缸（右边外面）,0.0
a11932bda63b4ab78bc60255f2f746b9,抬变速箱,13.0
106ea1df5adc451ca5b816e37a6ba257,救急66KM,19.0
003cf191349149af803a8842070c8232,空调加氟,1.0
0fb5dcdfec204db5b287fa9d8d450c17,换右后轮油封,0.0
950a7dfde4ff46698160aaf59e43bbcc,打黄油,1.0
c2853059103744408e1bb4d83a117c20,检修发动机故障灯亮,0.0
d04e8558f87f451a9d457847a159a890,打黄油,0.0
26e0b344662d4c34a477d21e682d9fbe,拆装前杠 更换压缩机,1.0
999ed934a3124922808630a8cd374533,换大王针,0.0
d7011c49b50143639c87bfa7bd3bae33,底盘打黄油,1.0
c11041a70683485dbea75951b4f48fd8,更换制动总泵,1.0
14a753aeec004707b171e3bb3d694371,更换机油机滤,1.0
8172d46d7c1f4eceb506faaa5ea20c59,更换机油机滤,0.0
89cb06a4ef7a4627b9443b12db227ef4,更换机油机滤,0.0
a9f8112a24164953adc525089d859b73,首保,0.0
68a51c808f254e88a452a977fa1c924d,更换灯泡,2.0
db02bf431c3d4273ab8c9c2776164c85,XM动平衡,1.0
09e824ba82474c50ac78101bdbf37b16,发动机保养,6.0
ac449c99a3134497ad13633440d1ecef,打黄油,1.0
a21ea6d4b30e44b6899519859676a09a,更换两后钢板衬套8个,50.0
06fd10e150db4774b0b334b44ae2516f,换方向机油,5.7
158a822e494342948a20aac89fb74211,起动机,3.0
2374fad437f445f2acc4e3695d5dbf73,检修线路，修复右后尾灯线路,2.0
1b6bd38353b4404e9f6ba1be3481b3e1,检修走轮,4.0
e05b62b5d8694adfb78f61cc7cc84855,检查.调试,4.0
311dc000bf6d4c1cb803dd38ff211199,拆装集装箱,60.0
c2d6a8139ea84d2cb9209481f6ce1f29,更换机油机滤,4.0
c19ef25029f54fa592fb2703cbe289f1,解码再生,0.0
316ef857380d4f899bdf2109790c80d6,检修ABS，,0.0
5ed6139fb57c40b5a0f1c06b936f819a,清洗三元催化器                                    ,0.0
9a39d92c79674d39839306a84d8a50a6,调4轮刹车,1.0
60ba423cb3164a1ea8056d44a48127f3,四轮保养工时费,1.0
60edc9b3469647d2b8a6a17b923be916,XM手动变速箱大修,792.0
c40866d198c54ad495952f209a71eec4,更换机滤,1.0
a302906c466545b59f802e6cf4474df9,首保,3.0
db7f176484004f4aa09be15cc1daae10,前轮保养,10.0
a3dbb5db68d24f22b76dad2266dfc4b7,四轮保养（超越）,5.0
f1dcc5309b2d49c4a68468fb87ddb5d7,四轮保养，换机油,0.0
c589de7e4ac445faad1f19b386f7c5be,加注冷媒,2.0
1c0d64a4de894148b6b42e8fbebc7533,拆装冷凝器风扇,0.0
402c2d36953f4d63b25534ea23e433a1,更换BCM控制器,2.0
5fd3ff0abc294fc38e50c439ff60a021,微信139元,0.0
4fd7f6d9dad64a26b26f4e258a196d2e,保前轮,2.0
84f329bfeacc4497adaddb8a59be020d,拖车费,0.0
39ae2b6e5cba4d93a600b626a57457cc,例行保养,1.0
6db32f2c591041918ba881a0f28ec71c,外出古蔺首保,0.0
0ee5e3ea46f04ae1aa6a5e17a6723e6c,更换三滤、机油,2.0
0b6d2ec4af014bcfad33c9f2f8eb0596,换三滤机油,6.0
11ec269e45874a009eb54448738965f4,专项整改：BMU程序刷写,1.0
b3167af357c34f4d8dbb872022a40961,二级维护,1.0
7ee13cda98b04493a36b5c7b4e679908,换后刹车片工时,2.0
b3270ab195494857952756262254fcd3,机修：拆装更换油管,2.0
142efa2955ac4bbfb14888b1a85e70ee,尾气治理,1.0
b75b30cf8901426e9e768d292fc19258,打黄油,1.0
48a1c72bc4134ff8972919a30677e76b,换尿素泵，换尾灯，前雾灯，做再生,1.0
37dc40a7bf7641278e99034ddb7ee291,拆装左前门,1.0
0d56ed2d98bf49fe869c41843ec1d32d,二级维护4,175.0
8ab005b6e25f41aa8c3476ef7471acc9,全车保养,32.0
81970dc08a1742408e40a9bdc621e2ec,排查继电器,0.0
526f513939f34b7890922c5c6b595c8c,四轮保养,4.0
7183167043534c9fb5842cd99c42a47e,二维,32.5
f6d32b5822fe4121a87d6614f2b9fbdd,更换空滤,0.2
820471146f01409cac7116509f3d084b,免工时费,1.0
4a096d11d56541278dd1508d0a189d0a,更换机油、机滤、空滤,3.0
9f9c061fb4334337b012b365ab523214,更换右前雾灯,1.5
07c7dc56ea9147a19a719e0bb4fd0465,拆装清洗油底壳,7.0
43f730306a934d6fa031d187baf25988,外出岙胡，换马达,1.0
400740dd3feb4f56859304e4d8c4f3a9,换底盘线束,30.0
48862d38397c4c9cb40e73a20ef78b57,新件邮寄顺丰费,1.0
ef1e69c2043d4fa9b3ac8a2fe4c8fe9a,二级维护,1.0
81f1196a048a4d05aac6fb271a9860d3,换机油空滤,1.0
ce772ec859874db0b729d6b48ad444dc,更换机油机滤,0.6
30a3ffb8aeff40c9bbf1cfd7d99e31fb,减免           ,1.0
00ef29db4ca9405cbd4e59f598772e00,更换压缩机、电子扇充氟,10.0
3fd44d1c7cd84d31bb280bba7fd449aa,XM自带机油保养,1.0
80a049d70ae64ec9a491d63959eb8685,修复制动系,4.0
3ca33663fd5648afa2a2004b49e505bf,注黄油,0.0
1b5e2a8073f042808fd27851c63c4353,拆装传动轴，紧变速箱螺丝,0.0
1b3d168e5331475ea94426a434f36314,换柴滤,1.0
02bb4bad5305476fbda8b980943efc89,发动机保养,6.0
289d670f4e3c420c92aa6b9edca16710,抬大厢,0.0
ad644d404904494b94618e87bdadc0a7,例检,1.0
ebb4dc39d38240679039a42ebd96363c,检查传动系统及方向系统,5.0
207705bdb27842428fa848be210e143f,调后轮了两个轮胎到前轮,1.0
ca782aabf17c441a9b201330e5895698,零小修,0.0
521bb2611606438fbc7ad4876b5a8749,二级维护（四轮）,0.0
efec0151ab0a4650b4ab1bcc9a3d2769,微信80元,0.0
caacbc7e252b4a5d955b06bc4364181b,修复离合器,1.0
43d02cd1b6cf47e58c0a152f559b5c44,更换空滤,0.2
55520a1dc9c849e8b44c3ed462d624ce,发动机保养,1.0
db8028d6c9da490a8e19a826fe54805d,空滤检查,1.0
7d6989fe052a44bf833eab93ec6ebaf9,变速箱首保换油,1.0
9bf77e7bd2274e4dbd8c13e4c95205a7,修车厢,0.0
30ea6f2f872a445db2fa530494a7cd4f,后桥首次换油,1.0
90c2876cf1974b97b5ad7d121cca4869,换电子风扇，外出大佳何，查线路,1.0
9317834a89ec46bd8de6f31dfc00009b,护栏喷漆 车厢补漆,5.0
8bef6d2db1f74b3da6479531b6cbddc4,换曲轴后油封,8.0
c9932f28572447cebc3beac4ddc718cb,发动机首保,0.0
7187861dcb254ee6a229c6b482eb939e,车轮及轮胎,1.0
d0deeace760446a6bd5479de973da5fd,换机油,0.0
48fc5afdc268402c996782e36ff215f8,修变速箱,1.0
8e8a311298724bd482d0d743933e87ea,更换驾驶室及拆装附件,1.0
60b5138dcd91427aafe0124f1b507395,分解手动变速箱,1.0
9e2a29f206c349b9b6137026c5c45980,检修管漏，换小轮轴承,10.0
21b1d16c4403413ea09648a9fdd05c79,换机油,1.0
446279ae0f554b37b18f16ff1294e035,修复制动系,15.0
e45683004e7f49ada7a5a19bc6a4f266,更换机油机滤,0.0
b296c4c0b8904c48bfaafc9f46575a6a,拨轮保养,3.0
35a28cbfa1104ea89174371b72dcb84b,膨胀水箱漏水,0.0
3c1c24ef410a4042b8bc65ee116941ce,发动机保养,0.0
a823adca9d89445c9261dc79bfaa6a32,换三滤,5.0
1057cb160e8d4012905e8476f3bae3be,调整全车刹车,1.0
92631c0e17a648d6ba59aad179f276c7,割刹车墙板*2,6.0
66f455cba3ea49b089a8bd44d9b682b6,更换起动机马达,0.0
75d6412bd2ec487b9f327af8af7b8476,拆变速器，换离合器套件（纵置式）,1.0
b3bd8869bdec4adbadf834bd507d2d34,换车厢垫皮,1.0
be153e2c74b944c5a82d5d35b97abaf3,检查故障灯亮,1.0
11352f0279a740fe98e1cdd6c7796664,首保,1.0
fe77a7a77cfc4a549beb979a8474523b, 拆装更换两后轮制动蹄片（含制动蹄片铆接）                   ,0.0
63570e31fc4b43969a64b84d23c89f56,更换差速器,1.0
b779c7c2c17a4da1a38e9322db57caec,全车打黄油,0.0
1186b2a8fce64ff6a7d2921ff21a1bd1,检修飞轮齿圈开裂、拆变速箱更换飞轮壳,15.0
f4fef6b08f8247a7a5bb2d2b2f2b3e49,检修漏气,1.0
8d973c69be9b4df8828db0330bc138a4,换胎*2,10.0
6167f13d4719466f994934364c725574,二级维护,1.0
36d6782be0944687bb1df050bf709926,保养工时费,1.0
b53646b60de24eb79f299196a6d67dd0,更换油水分离器,2.0
a371947c06c44b3cadebcbf0311eb92c,更换右后刹车锅及轮辋,2.0
952e9fa3e936418c904f04829eafc800,更换发动机机油（含滤芯）,2.0
bd88659bc05347df9d6bd574ceb55ba5,检查一档难进,0.0
73a8a46212264cecbf1197f4385e59a0,调手刹,1.0
8af9aba293c447f688b3dae7ce1134d4,修复传动系,20.0
3ca2827259a84e7886cd4f0402bb49f4,打黄油,0.0
c2249f37d73f4ec78c4a5ae04dda018c,拆装后处理,0.0
ca1ae5c0e8e1447ba5782ac7bc7e330f,轮胎,5.0
a563037137e94b29959d51c28c591456,焊车厢前围板，换车厢两侧镀锌板，车厢打胶，档支架固定,0.0
46e7e0c6fe2642f8ae00cca90c65b107,更换机油,1.0
326d33a1234344c789fbb11109497efe,更换进油箱,0.0
dd0e100ab9554443b37ea89f6afe7fc9,XM更换冷泵 冷凝器；更换蒸发箱及膨胀阀，拆装工作台等附件，空调管拆装清洗,1.0
c7cee8cf601c4e6d82e72b58937033b5,四轮保养换机油,0.0
5de17d5fb4f642048a50028b2183bd70,转向盘最大自由转动量,1.0
e5925813fa8248c4b76917fad2b8aa36,四轮保养换机油,0.0
4c2a186e82104b0fb3cee0ac72e87506,二级维护,5.0
bc80b9636960444480e1b0ed8346c021,更换机油机滤空滤,2.0
946bc09614b94648a9134daabbe03dc5,修复传动系,8.0
44e64ca80d0849d2814cbd743f8a60d9,换机油,0.0
07fb8a99ce394e80b8a9ea5791059b98,修复转向系,2.0
967fefee495a42bbbf89b3685ff09ef1,更换变速箱油,0.6
5831a875d0824d82b2ef701bb20fc579,安装前后牌照.电源开关,7.0
b7b30ec790cc47cfa159cea9b85ff704,固定左侧车厢枕木工费,3.0
151c7d9ad8f44fff84611ac55fb08b2a,XM检修灯光线束,30.0
fda66305b48744b9aeb2e249d0108682,发动机保养,6.0
dea4924b57f848e58666039704c8b5d9,换机油机滤,4.0
43a4474063cf4f88839dfc069e169624,左边门喷漆,1.0
03b4fad6ea514f3988db470e7481fdcc,XM更换空气滤清器,20.0
56c88019d5e541b1af6ebf20185ce70b,全车打黄油,1.0
6f591193c08c4834abddbf496239501b,拆装传动轴，更换驻车制动器,0.0
3fc3d091f69d41d28b9342dab6dfa937,换尾灯总成,3.0
2fbce675d4614132a1570caae8326178,车辆例行检查,0.0
494d7e34885b4c3e83bb231a11c9d73c,面板前保右门2包角,1.0
f4bae38463b141d1a9283b2621e0e68e,帮电,5.0
2a45b3933ef2452a951a39435c4b6838,检查离合器重,0.0
a77dca21062340eb9d6a20dd2c3d71f7,修复发动机,75.0
0042a425baec4cc385a5ff6ed8cea7f0,箱体移位维修矫正,170.0
f2d47ff6c7f1426ea4ac80abfd1c708e,XM更换助力转向油,30.0
5d1580cdb13b4466bbbe254187ae472b,首保,1.0
69319db57cf1455eba03908cecfdb2b9,更换大灯总成,1.2
76b06491f9a941c7b37fb01bac947c15,室内焊接,25.0
9b3317f5f4fc4167bda2b9efd74747b9,更换前大灯框，前中网，拆装左右前大灯,4.0
e171a17eb0cd4936a637c92bb5a4f715,更换三滤机油,5.5
41ac0f7e01d94c3180919e52512bb6e7,换喷油嘴/喷油器,4.0
12642271d51d4a089fb1bf3f7559f022,强制保养,1.0
4f3669f9d3f84d68878ac71e925c76f0,电脑检测 OBD,1.0
25a749822f314dad8b3ef5b11d811c0d,换差速器总成,1.0
081a27381aaf44c1a315ebaf84ef2ff8,做左右后门,35.0
3ee48df9e25c4ee29b4efdb68c9a982c,四轮保养,0.0
1452b373a1ac47f39af391ee385b4e84,示廓灯不亮、接线路布线,1.0
30943251fc4e47f4b7af154be1411b87,强制保养,1.0
c27ea079a50e4844ad6efe37cb18d8b6,车身及灯光检测,0.2
44917872b0744bad85bee984163afdfe,四轮保养,240.0
3826152eb5a246b99ea033971c8b3751,年审检修灯光，刹车，反光贴,1.0
9815550cb3034a009135552300753730,换防冻液自带,1.0
457d091b642b4eeba7a8f4e307a70a6a,换机油机滤,4.0
9ec8ddacb3c5400bb01efe051e3e994f,发动机保养,0.0
8c4b10cf93e640c69f99d9a2f0bc4bcb,修胎一条,1.0
df95843408bb4ab08f57b1f31d655746,售前全车倒轮胎,1.6
bf3beb8cd52642ee9b2b845ac82d9a8f,例检,1.0
a5f3443df54a4d87b6df39ba0ceb92e8,减免           ,1.0
86e73a43b1f848918d0e3483a48241df,跃进三包起动机,1.0
463b4eb817134a84a90405df5c89c019,二级维护,1.0
c7b8c048a1724cbe97a1afe00d59f4ff,XM焊空调管,1.0
4a59b6a245554c2994c39c46a78faa49,拆装仪表台,10.0
411a531fe7f94be88a79093841ca1f64,拆装工作台,1.0
efb6ef5d3b2c43eb82bd8785ed23c0c3,走合保养,2.0
60d6423ace0c4a158e6baec46064f142,工时费,1.0
c2b717bba8c04356b9d0ee680610fdbb,保养轮胎,0.0
c607b721fe5245e5a078f35ffd06db2a,修理雨刮不动,0.0
63dd72b3165a4fc7b85b13e7cf5d6456,8折1183-985=198,0.0
acd0fc7c1c5245a8891ba61ab09d4b06,排放灯亮,0.0
c5f3bd11ad2447398a01c0ee7f750aa0,二级维护4,4.0
f7a16aac880140c49189501a3abe0bd3,四轮保养（带ABS）,1.0
167d13fadb1240659c814a0701747d2d,XM更换后刹车片,165.0
ce4ca9c488a04688b8bf72368b18e430,更换柴滤,0.0
cd814bd522fa48c698116ee2d777fea3,加装两后轮钢板,1.0
50a037de21c34899a11062947576ad27,小修,1.0
c1e2db7d483b428f953e2384b15bd9ee,三清四轮194474,22.6
95d12d6a9a6b4b959acf35b0b4e4d309,维修服务,1.0
9076836b01f74d50bc5f0696876af2ad,烟度、排放符合要求,0.5
77a720534a4e4397bd7fcae3682cbe69,换三滤,3.0
fa2c6387b8a1423ab691e21ff69246f7,零小修,0.0
885c2016b70b4ca5b37642df2ceb097b,更换换挡器,3.0
207705bdb27842428fa848be210e143f,清故障码,1.0
0f1d99de1abb47bfb605db6cdb25741e,换齿轮油,0.0
0bd80d745f5c4d93954d71df1e2964ff,清左右尾灯刹车灯线，牵边灯线，换边灯1个,8.0
8947331e037447b885b29e2f6957e8c6,走合保养,2.0
308844eacf9a4b3895ab4761a8aff7a2,工时费,1.0
2533d03407564536833eaa30d19a0693,购买尿素,0.0
258c23de20f74eff914e03a95c7a424f,更换变速箱油,0.6
3928b7c6796c4ddca361aa848644419a,二维检测费,4.0
